dcid,sentence
dc/topic/sdg_15.5.1,Red List Index;sdg 15.5.1;sdg 1551;sdg1551;sdg 15 5 1;sdg Red List Index;sustainable development goal Red List Index
dc/topic/sdg_15.6,"Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed;sdg 15.6;sdg 156;sdg156;sdg 15 6;sdg Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed;sustainable development goal Promote fair and equitable sharing of the benefits arising from the utilization of genetic resources and promote appropriate access to such resources, as internationally agreed"
dc/topic/sdg_15.6.1,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;sdg 15.6.1;sdg 1561;sdg1561;sdg 15 6 1;sdg Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;sustainable development goal Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits"
dc/topic/sdg_15.8,"Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;sdg 15.8;sdg 158;sdg158;sdg 15 8;sdg By 2020, introduce measures to prevent the introduction and significantly reduce the impact of invasive alien species on land and water ecosystems and control or eradicate the priority species;sustainable development goal By 2020, introduce measures to prevent the introduction and significantly reduce the impact of invasive alien species on land and water ecosystems and control or eradicate the priority species"
dc/topic/sdg_15.8.1,Proportion of countries adopting relevant national legislation and adequately resourcing the prevention or control of invasive alien species;sdg 15.8.1;sdg 1581;sdg1581;sdg 15 8 1;sdg Proportion of countries adopting relevant national legislation and adequately resourcing the prevention or control of invasive alien species;sustainable development goal Proportion of countries adopting relevant national legislation and adequately resourcing the prevention or control of invasive alien species
dc/topic/sdg_15.9,"By 2020, integrate ecosystem and biodiversity values into national and local planning, development processes, poverty reduction strategies and accounts;sdg 15.9;sdg 159;sdg159;sdg 15 9;sdg By 2020, integrate ecosystem and biodiversity values into national and local planning, development processes, poverty reduction strategies and accounts;sustainable development goal By 2020, integrate ecosystem and biodiversity values into national and local planning, development processes, poverty reduction strategies and accounts"
dc/topic/sdg_15.9.1,"(a) Number of countries that have established national targets in accordance with or similar to Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011–2020 in their national biodiversity strategy and action plans and the progress reported towards these targets;and (b) integration of biodiversity into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting;sdg 15.9.1;sdg 1591;sdg1591;sdg 15 9 1;sdg (a) Number of countries that have established national targets in accordance with or similar to Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011–2020 in their national biodiversity strategy and action plans and the progress reported towards these targets;and (b) integration of biodiversity into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting;sustainable development goal (a) Number of countries that have established national targets in accordance with or similar to Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011–2020 in their national biodiversity strategy and action plans and the progress reported towards these targets;and (b) integration of biodiversity into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting"
dc/topic/sdg_15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems;sdg 15.a;sdg 15a;sdg15a;sdg 15 a;sdg Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems;sustainable development goal Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems
dc/topic/sdg_15.a.1,(a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments;sdg 15.a.1;sdg 15a1;sdg15a1;sdg 15 a 1;sdg (a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments;sustainable development goal (a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments
dc/topic/sdg_15.b,"Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation;sdg 15.b;sdg 15b;sdg15b;sdg 15 b;sdg Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation;sustainable development goal Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation"
dc/topic/sdg_15.b.1,(a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments;sdg 15.b.1;sdg 15b1;sdg15b1;sdg 15 b 1;sdg (a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments;sustainable development goal (a) Official development assistance on conservation and sustainable use of biodiversity;and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments
dc/topic/sdg_16,SDG Peace and Justice Strong Institutions;sdg 16;sdg 16;sdg16;sdg 16;sdg Peace and Justice Strong Institutions;sustainable development goal Peace and Justice Strong Institutions
dc/topic/sdg_16.1,Significantly reduce all forms of violence and related death rates everywhere;sdg 16.1;sdg 161;sdg161;sdg 16 1;sdg Significantly reduce all forms of violence and related death rates everywhere;sustainable development goal Significantly reduce all forms of violence and related death rates everywhere
dc/topic/sdg_16.1.1,"Number of victims of intentional homicide per 100K population, by sex and age;sdg 16.1.1;sdg 1611;sdg1611;sdg 16 1 1;sdg Number of victims of intentional homicide per 100K population, by sex and age;sustainable development goal Number of victims of intentional homicide per 100K population, by sex and age"
dc/topic/sdg_16.1.2,"Conflict-related deaths per 100K population, by sex, age and cause;sdg 16.1.2;sdg 1612;sdg1612;sdg 16 1 2;sdg Conflict-related deaths per 100K population, by sex, age and cause;sustainable development goal Conflict-related deaths per 100K population, by sex, age and cause"
dc/topic/sdg_16.1.3,"Proportion of population subjected to (a) physical violence, (b) psychological violence and (c) sexual violence in the previous 12 months;sdg 16.1.3;sdg 1613;sdg1613;sdg 16 1 3;sdg Proportion of population subjected to (a) physical violence, (b) psychological violence and (c) sexual violence in the previous 12 months;sustainable development goal Proportion of population subjected to (a) physical violence, (b) psychological violence and (c) sexual violence in the previous 12 months"
dc/topic/sdg_16.1.4,Proportion of population that feel safe walking alone around the area they live after dark;sdg 16.1.4;sdg 1614;sdg1614;sdg 16 1 4;sdg Proportion of population that feel safe walking alone around the area they live after dark;sustainable development goal Proportion of population that feel safe walking alone around the area they live after dark
dc/topic/sdg_16.10,"Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements;sdg 16.10;sdg 1610;sdg1610;sdg 16 10;sdg Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements;sustainable development goal Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements"
dc/topic/sdg_16.10.1,"Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months;sdg 16.10.1;sdg 16101;sdg16101;sdg 16 10 1;sdg Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months;sustainable development goal Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months"
dc/topic/sdg_16.10.2,"Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information;sdg 16.10.2;sdg 16102;sdg16102;sdg 16 10 2;sdg Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information;sustainable development goal Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information"
dc/topic/sdg_16.2,"End abuse, exploitation, trafficking and all forms of violence against and torture of children;sdg 16.2;sdg 162;sdg162;sdg 16 2;sdg End abuse, exploitation, trafficking and all forms of violence against and torture of children;sustainable development goal End abuse, exploitation, trafficking and all forms of violence against and torture of children"
dc/topic/sdg_16.2.1,Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month;sdg 16.2.1;sdg 1621;sdg1621;sdg 16 2 1;sdg Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month;sustainable development goal Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month
dc/topic/sdg_16.2.2,"Number of victims of human trafficking per 100K population, by sex, age and form of exploitation;sdg 16.2.2;sdg 1622;sdg1622;sdg 16 2 2;sdg Number of victims of human trafficking per 100K population, by sex, age and form of exploitation;sustainable development goal Number of victims of human trafficking per 100K population, by sex, age and form of exploitation"
dc/topic/sdg_16.2.3,Proportion of young women and men aged 18-29 years who experienced sexual violence by age 18;sdg 16.2.3;sdg 1623;sdg1623;sdg 16 2 3;sdg Proportion of young women and men aged 18-29 years who experienced sexual violence by age 18;sustainable development goal Proportion of young women and men aged 18-29 years who experienced sexual violence by age 18
dc/topic/sdg_16.3,Promote the rule of law at the national and international levels and ensure equal access to justice for all;sdg 16.3;sdg 163;sdg163;sdg 16 3;sdg Promote the rule of law at the national and international levels and ensure equal access to justice for all;sustainable development goal Promote the rule of law at the national and international levels and ensure equal access to justice for all
dc/topic/sdg_16.3.1,Proportion of victims of violence in the previous 12 months who reported their victimization to competent authorities or other officially recognized conflict resolution mechanisms;sdg 16.3.1;sdg 1631;sdg1631;sdg 16 3 1;sdg Proportion of victims of violence in the previous 12 months who reported their victimization to competent authorities or other officially recognized conflict resolution mechanisms;sustainable development goal Proportion of victims of violence in the previous 12 months who reported their victimization to competent authorities or other officially recognized conflict resolution mechanisms
dc/topic/sdg_16.3.2,Unsentenced detainees as a proportion of overall prison population;sdg 16.3.2;sdg 1632;sdg1632;sdg 16 3 2;sdg Unsentenced detainees as a proportion of overall prison population;sustainable development goal Unsentenced detainees as a proportion of overall prison population
dc/topic/sdg_16.3.3,"Proportion of the population who have experienced a dispute in the past two years and who accessed a formal or informal dispute resolution mechanism, by type of mechanism;sdg 16.3.3;sdg 1633;sdg1633;sdg 16 3 3;sdg Proportion of the population who have experienced a dispute in the past two years and who accessed a formal or informal dispute resolution mechanism, by type of mechanism;sustainable development goal Proportion of the population who have experienced a dispute in the past two years and who accessed a formal or informal dispute resolution mechanism, by type of mechanism"
dc/topic/sdg_16.4,"By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime;sdg 16.4;sdg 164;sdg164;sdg 16 4;sdg By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime;sustainable development goal By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime"
dc/topic/sdg_16.4.1,Total value of inward and outward illicit financial flows (in current United States dollars);sdg 16.4.1;sdg 1641;sdg1641;sdg 16 4 1;sdg Total value of inward and outward illicit financial flows (in current United States dollars);sustainable development goal Total value of inward and outward illicit financial flows (in current United States dollars)
dc/topic/sdg_16.4.2,"Proportion of seized, found or surrendered arms whose illicit origin or context has been traced or established by a competent authority in line with international instruments;sdg 16.4.2;sdg 1642;sdg1642;sdg 16 4 2;sdg Proportion of seized, found or surrendered arms whose illicit origin or context has been traced or established by a competent authority in line with international instruments;sustainable development goal Proportion of seized, found or surrendered arms whose illicit origin or context has been traced or established by a competent authority in line with international instruments"
dc/topic/sdg_16.5,Substantially reduce corruption and bribery in all their forms;sdg 16.5;sdg 165;sdg165;sdg 16 5;sdg Substantially reduce corruption and bribery in all their forms;sustainable development goal Substantially reduce corruption and bribery in all their forms
dc/topic/sdg_16.5.1,"Proportion of persons who had at least one contact with a public official and who paid a bribe to a public official, or were asked for a bribe by those public officials, during the previous 12 months;sdg 16.5.1;sdg 1651;sdg1651;sdg 16 5 1;sdg Proportion of persons who had at least one contact with a public official and who paid a bribe to a public official, or were asked for a bribe by those public officials, during the previous 12 months;sustainable development goal Proportion of persons who had at least one contact with a public official and who paid a bribe to a public official, or were asked for a bribe by those public officials, during the previous 12 months"
dc/topic/sdg_16.5.2,"Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months;sdg 16.5.2;sdg 1652;sdg1652;sdg 16 5 2;sdg Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months;sustainable development goal Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months"
dc/topic/sdg_16.6,"Develop effective, accountable and transparent institutions at all levels;sdg 16.6;sdg 166;sdg166;sdg 16 6;sdg Develop effective, accountable and transparent institutions at all levels;sustainable development goal Develop effective, accountable and transparent institutions at all levels"
dc/topic/sdg_16.6.1,"Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar);sdg 16.6.1;sdg 1661;sdg1661;sdg 16 6 1;sdg Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar);sustainable development goal Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)"
dc/topic/sdg_16.6.2,Proportion of population satisfied with their last experience of public services;sdg 16.6.2;sdg 1662;sdg1662;sdg 16 6 2;sdg Proportion of population satisfied with their last experience of public services;sustainable development goal Proportion of population satisfied with their last experience of public services
dc/topic/sdg_16.7,"Ensure responsive, inclusive, participatory and representative decision-making at all levels;sdg 16.7;sdg 167;sdg167;sdg 16 7;sdg Ensure responsive, inclusive, participatory and representative decision-making at all levels;sustainable development goal Ensure responsive, inclusive, participatory and representative decision-making at all levels"
dc/topic/sdg_16.7.1,"Proportions of positions in national and local institutions, including (a) the legislatures;(b) the public service;and (c) the judiciary, compared to national distributions, by sex, age, persons with disabilities and population groups;sdg 16.7.1;sdg 1671;sdg1671;sdg 16 7 1;sdg Proportions of positions in national and local institutions, including (a) the legislatures;(b) the public service;and (c) the judiciary, compared to national distributions, by sex, age, persons with disabilities and population groups;sustainable development goal Proportions of positions in national and local institutions, including (a) the legislatures;(b) the public service;and (c) the judiciary, compared to national distributions, by sex, age, persons with disabilities and population groups"
dc/topic/sdg_16.7.2,"Proportion of population who believe decision-making is inclusive and responsive, by sex, age, disability and population group;sdg 16.7.2;sdg 1672;sdg1672;sdg 16 7 2;sdg Proportion of population who believe decision-making is inclusive and responsive, by sex, age, disability and population group;sustainable development goal Proportion of population who believe decision-making is inclusive and responsive, by sex, age, disability and population group"
dc/topic/sdg_16.8,Broaden and strengthen the participation of developing countries in the institutions of global governance;sdg 16.8;sdg 168;sdg168;sdg 16 8;sdg Broaden and strengthen the participation of developing countries in the institutions of global governance;sustainable development goal Broaden and strengthen the participation of developing countries in the institutions of global governance
dc/topic/sdg_16.8.1,Proportion of members and voting rights of developing countries in international organizations;sdg 16.8.1;sdg 1681;sdg1681;sdg 16 8 1;sdg Proportion of members and voting rights of developing countries in international organizations;sustainable development goal Proportion of members and voting rights of developing countries in international organizations
dc/topic/sdg_16.9,"By 2030, provide legal identity for all, including birth registration;sdg 16.9;sdg 169;sdg169;sdg 16 9;sdg By 2030, provide legal identity for all, including birth registration;sustainable development goal By 2030, provide legal identity for all, including birth registration"
dc/topic/sdg_16.9.1,"Proportion of children under 5 years of age whose births have been registered with a civil authority, by age;sdg 16.9.1;sdg 1691;sdg1691;sdg 16 9 1;sdg Proportion of children under 5 years of age whose births have been registered with a civil authority, by age;sustainable development goal Proportion of children under 5 years of age whose births have been registered with a civil authority, by age"
dc/topic/sdg_16.a,"Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime;sdg 16.a;sdg 16a;sdg16a;sdg 16 a;sdg Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime;sustainable development goal Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime"
dc/topic/sdg_16.a.1,Existence of independent national human rights institutions in compliance with the Paris Principles;sdg 16.a.1;sdg 16a1;sdg16a1;sdg 16 a 1;sdg Existence of independent national human rights institutions in compliance with the Paris Principles;sustainable development goal Existence of independent national human rights institutions in compliance with the Paris Principles
dc/topic/sdg_16.b,Promote and enforce non-discriminatory laws and policies for sustainable development;sdg 16.b;sdg 16b;sdg16b;sdg 16 b;sdg Promote and enforce non-discriminatory laws and policies for sustainable development;sustainable development goal Promote and enforce non-discriminatory laws and policies for sustainable development
dc/topic/sdg_16.b.1,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law;sdg 16.b.1;sdg 16b1;sdg16b1;sdg 16 b 1;sdg Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law;sustainable development goal Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law
dc/topic/sdg_17,SDG Partnerships to achieve the Goal;sdg 17;sdg 17;sdg17;sdg 17;sdg Partnerships to achieve the Goal;sustainable development goal Partnerships to achieve the Goal
dc/topic/sdg_17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection;sdg 17.1;sdg 171;sdg171;sdg 17 1;sdg Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection;sustainable development goal Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection"
dc/topic/sdg_17.1.1,"Total government revenue as a proportion of GDP, by source;sdg 17.1.1;sdg 1711;sdg1711;sdg 17 1 1;sdg Total government revenue as a proportion of GDP, by source;sustainable development goal Total government revenue as a proportion of GDP, by source"
dc/topic/sdg_17.1.2,Proportion of domestic budget funded by domestic taxes;sdg 17.1.2;sdg 1712;sdg1712;sdg 17 1 2;sdg Proportion of domestic budget funded by domestic taxes;sustainable development goal Proportion of domestic budget funded by domestic taxes
dc/topic/sdg_17.10,"Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda;sdg 17.10;sdg 1710;sdg1710;sdg 17 10;sdg Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda;sustainable development goal Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda"
dc/topic/sdg_17.10.1,Worldwide weighted tariff-average;sdg 17.10.1;sdg 17101;sdg17101;sdg 17 10 1;sdg Worldwide weighted tariff-average;sustainable development goal Worldwide weighted tariff-average
dc/topic/sdg_17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020;sdg 17.11;sdg 1711;sdg1711;sdg 17 11;sdg Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020;sustainable development goal Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries' share of global exports by 2020"
dc/topic/sdg_17.12,"Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access;sdg 17.12;sdg 1712;sdg1712;sdg 17 12;sdg Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access;sustainable development goal Realize timely implementation of duty-free and quota-free market access on a lasting basis for all least developed countries, consistent with World Trade Organization decisions, including by ensuring that preferential rules of origin applicable to imports from least developed countries are transparent and simple, and contribute to facilitating market access"
dc/topic/sdg_17.12.1,"Weighted average tariffs faced by developing countries, least developed countries and small island developing States;sdg 17.12.1;sdg 17121;sdg17121;sdg 17 12 1;sdg Weighted average tariffs faced by developing countries, least developed countries and small island developing States;sustainable development goal Weighted average tariffs faced by developing countries, least developed countries and small island developing States"
dc/topic/sdg_17.13,"Enhance global macroeconomic stability, including through policy coordination and policy coherence;sdg 17.13;sdg 1713;sdg1713;sdg 17 13;sdg Enhance global macroeconomic stability, including through policy coordination and policy coherence;sustainable development goal Enhance global macroeconomic stability, including through policy coordination and policy coherence"
dc/topic/sdg_17.13.1,Macroeconomic Dashboard;sdg 17.13.1;sdg 17131;sdg17131;sdg 17 13 1;sdg Macroeconomic Dashboard;sustainable development goal Macroeconomic Dashboard
dc/topic/sdg_17.14,Enhance policy coherence for sustainable development;sdg 17.14;sdg 1714;sdg1714;sdg 17 14;sdg Enhance policy coherence for sustainable development;sustainable development goal Enhance policy coherence for sustainable development
dc/topic/sdg_17.14.1,Number of countries with mechanisms in place to enhance policy coherence of sustainable development;sdg 17.14.1;sdg 17141;sdg17141;sdg 17 14 1;sdg Number of countries with mechanisms in place to enhance policy coherence of sustainable development;sustainable development goal Number of countries with mechanisms in place to enhance policy coherence of sustainable development
dc/topic/sdg_17.15,Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development;sdg 17.15;sdg 1715;sdg1715;sdg 17 15;sdg Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development;sustainable development goal Respect each country's policy space and leadership to establish and implement policies for poverty eradication and sustainable development
dc/topic/sdg_17.15.1,Extent of use of country-owned results frameworks and planning tools by providers of development cooperation;sdg 17.15.1;sdg 17151;sdg17151;sdg 17 15 1;sdg Extent of use of country-owned results frameworks and planning tools by providers of development cooperation;sustainable development goal Extent of use of country-owned results frameworks and planning tools by providers of development cooperation
dc/topic/sdg_17.16,"Enhance the Global Partnership for Sustainable Development, complemented by multi-stakeholder partnerships that mobilize and share knowledge, expertise, technology and financial resources, to support the achievement of the Sustainable Development Goals in all countries, in particular developing countries;sdg 17.16;sdg 1716;sdg1716;sdg 17 16;sdg Enhance the Global Partnership for Sustainable Development, complemented by multi-stakeholder partnerships that mobilize and share knowledge, expertise, technology and financial resources, to support the achievement of the Sustainable Development Goals in all countries, in particular developing countries;sustainable development goal Enhance the Global Partnership for Sustainable Development, complemented by multi-stakeholder partnerships that mobilize and share knowledge, expertise, technology and financial resources, to support the achievement of the Sustainable Development Goals in all countries, in particular developing countries"
dc/topic/sdg_17.16.1,Number of countries reporting progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals;sdg 17.16.1;sdg 17161;sdg17161;sdg 17 16 1;sdg Number of countries reporting progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals;sustainable development goal Number of countries reporting progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals
dc/topic/sdg_17.17,"Encourage and promote effective public, public-private and civil society partnerships, building on the experience and resourcing strategies of partnerships;sdg 17.17;sdg 1717;sdg1717;sdg 17 17;sdg Encourage and promote effective public, public-private and civil society partnerships, building on the experience and resourcing strategies of partnerships;sustainable development goal Encourage and promote effective public, public-private and civil society partnerships, building on the experience and resourcing strategies of partnerships"
dc/topic/sdg_17.17.1,Amount in United States dollars committed to public-private partnerships for infrastructure;sdg 17.17.1;sdg 17171;sdg17171;sdg 17 17 1;sdg Amount in United States dollars committed to public-private partnerships for infrastructure;sustainable development goal Amount in United States dollars committed to public-private partnerships for infrastructure
dc/topic/sdg_17.18,"By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts;sdg 17.18;sdg 1718;sdg1718;sdg 17 18;sdg By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts;sustainable development goal By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts"
dc/topic/sdg_17.18.1,Statistical capacity indicator for Sustainable Development Goal monitoring;sdg 17.18.1;sdg 17181;sdg17181;sdg 17 18 1;sdg Statistical capacity indicator for Sustainable Development Goal monitoring;sustainable development goal Statistical capacity indicator for Sustainable Development Goal monitoring
dc/topic/sdg_17.18.2,Number of countries that have national statistical legislation that complies with the Fundamental Principles of Official Statistics;sdg 17.18.2;sdg 17182;sdg17182;sdg 17 18 2;sdg Number of countries that have national statistical legislation that complies with the Fundamental Principles of Official Statistics;sustainable development goal Number of countries that have national statistical legislation that complies with the Fundamental Principles of Official Statistics
dc/topic/sdg_17.18.3,"Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding;sdg 17.18.3;sdg 17183;sdg17183;sdg 17 18 3;sdg Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding;sustainable development goal Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding"
dc/topic/sdg_17.19,"By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries;sdg 17.19;sdg 1719;sdg1719;sdg 17 19;sdg By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries;sustainable development goal By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries"
dc/topic/sdg_17.19.1,Dollar value of all resources made available to strengthen statistical capacity in developing countries;sdg 17.19.1;sdg 17191;sdg17191;sdg 17 19 1;sdg Dollar value of all resources made available to strengthen statistical capacity in developing countries;sustainable development goal Dollar value of all resources made available to strengthen statistical capacity in developing countries
dc/topic/sdg_17.19.2,sdg 17.19.2;sdg 17192;sdg17192;sdg 17 19 2
dc/topic/sdg_17.2,"Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries;ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries;sdg 17.2;sdg 172;sdg172;sdg 17 2;sdg Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries;ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries;sustainable development goal Developed countries to implement fully their official development assistance commitments, including the commitment by many developed countries to achieve the target of 0.7 per cent of gross national income for official development assistance (ODA/GNI) to developing countries and 0.15 to 0.20 per cent of ODA/GNI to least developed countries;ODA providers are encouraged to consider setting a target to provide at least 0.20 per cent of ODA/GNI to least developed countries"
dc/topic/sdg_17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI);sdg 17.2.1;sdg 1721;sdg1721;sdg 17 2 1;sdg Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI);sustainable development goal Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)"
dc/topic/sdg_17.3,Mobilize additional financial resources for developing countries from multiple sources;sdg 17.3;sdg 173;sdg173;sdg 17 3;sdg Mobilize additional financial resources for developing countries from multiple sources;sustainable development goal Mobilize additional financial resources for developing countries from multiple sources
dc/topic/sdg_17.3.1,Additional financial resources mobilized for developing countries from multiple sources;sdg 17.3.1;sdg 1731;sdg1731;sdg 17 3 1;sdg Additional financial resources mobilized for developing countries from multiple sources;sustainable development goal Additional financial resources mobilized for developing countries from multiple sources
dc/topic/sdg_17.3.2,Volume of remittances (in United States dollars) as a proportion of total GDP;sdg 17.3.2;sdg 1732;sdg1732;sdg 17 3 2;sdg Volume of remittances (in United States dollars) as a proportion of total GDP;sustainable development goal Volume of remittances (in United States dollars) as a proportion of total GDP
